year,Date,transactions,Qty Sold,Revenue
2021,11/6/2021,14079,1,20
2021,11/6/2021,14080,5,51
2021,11/6/2021,14081,1,11
2021,11/6/2021,14078,1,13
2021,11/6/2021,14075,1,2.5
2021,11/6/2021,14076,2,26
2021,11/6/2021,14077,7,32.5
2021,11/6/2021,14082,1,1
2021,11/6/2021,14087,1,9
2021,11/6/2021,14088,5,45.2
2021,11/6/2021,14089,1,10
2021,11/6/2021,14086,10,18
2021,11/6/2021,14083,2,37
2021,11/6/2021,14084,2,3
2021,11/6/2021,14085,2,1.6
2021,11/6/2021,14074,1,9
2021,11/6/2021,14063,5,20
2021,11/6/2021,14064,1,4
2021,11/6/2021,14065,1,2.5
2021,11/6/2021,14062,1,175
2021,11/6/2021,14059,3,2.1
2021,11/6/2021,14060,2,38
2021,11/6/2021,14061,1,5
2021,11/6/2021,14066,1,14.5
2021,11/6/2021,14071,4,85
2021,11/6/2021,14072,1,25
2021,11/6/2021,14073,1,2.5
2021,11/6/2021,14070,1,49
2021,11/6/2021,14067,2,4
2021,11/6/2021,14068,1,99
2021,11/6/2021,14069,1,10
2021,11/7/2021,14105,1,36
2021,11/7/2021,14106,2,3.5
2021,11/7/2021,14107,1,4
2021,11/7/2021,14102,2,60
2021,11/7/2021,14103,1,22
2021,11/7/2021,14104,1,3
2021,11/7/2021,14111,2,4
2021,11/7/2021,14112,1,1.5
2021,11/7/2021,14113,4,55.5
2021,11/7/2021,14108,4,16.9
2021,11/7/2021,14109,1,3
2021,11/7/2021,14110,2,15
2021,11/7/2021,14093,2,16
2021,11/7/2021,14094,3,11
2021,11/7/2021,14095,20,4
2021,11/7/2021,14090,2,4.5
2021,11/7/2021,14091,34,14.8
2021,11/7/2021,14092,1,8
2021,11/7/2021,14099,1,11
2021,11/7/2021,14100,1,6.5
2021,11/7/2021,14101,1,2
2021,11/7/2021,14096,2,25
2021,11/7/2021,14097,1,1
2021,11/7/2021,14098,1,8
2021,11/8/2021,14127,16,23
2021,11/8/2021,14128,2,8
2021,11/8/2021,14126,5,96
2021,11/8/2021,14124,8,32.7
2021,11/8/2021,14125,3,9
2021,11/8/2021,14132,2,10.5
2021,11/8/2021,14133,16,131.4
2021,11/8/2021,14131,1,35
2021,11/8/2021,14129,2,6.5
2021,11/8/2021,14130,3,38
2021,11/8/2021,14117,1,4
2021,11/8/2021,14118,1,17.5
2021,11/8/2021,14116,48,18.4
2021,11/8/2021,14114,1,1
2021,11/8/2021,14115,1,1
2021,11/8/2021,14122,1,2.5
2021,11/8/2021,14123,1,100
2021,11/8/2021,14121,1,18
2021,11/8/2021,14119,1,18
2021,11/8/2021,14120,2,5
2021,11/9/2021,14140,2,23.5
2021,11/9/2021,14139,5,12.2
2021,11/9/2021,14142,6,62
2021,11/9/2021,14141,6,23.5
2021,11/9/2021,14138,1,11
2021,11/9/2021,14135,2,1
2021,11/9/2021,14134,1,10
2021,11/9/2021,14137,1,1.5
2021,11/9/2021,14136,2,2
2021,11/10/2021,14165,2,25.5
2021,11/10/2021,14164,20,12
2021,11/10/2021,14167,3,6.5
2021,11/10/2021,14166,1,13
2021,11/10/2021,14161,1,9
2021,11/10/2021,14160,2,2
2021,11/10/2021,14163,1,21
2021,11/10/2021,14162,1,1
2021,11/10/2021,14173,2,20
2021,11/10/2021,14172,57,62
2021,11/10/2021,14175,1,1
2021,11/10/2021,14174,11,27
2021,11/10/2021,14169,2,73.5
2021,11/10/2021,14168,1,3.5
2021,11/10/2021,14171,4,42.2
2021,11/10/2021,14170,1,8
2021,11/10/2021,14159,1,44
2021,11/10/2021,14148,2,2
2021,11/10/2021,14147,1,10
2021,11/10/2021,14150,1,1
2021,11/10/2021,14149,1,9
2021,11/10/2021,14144,1,8
2021,11/10/2021,14143,1,1.7
2021,11/10/2021,14146,21,7.5
2021,11/10/2021,14145,1,3.5
2021,11/10/2021,14156,1,17
2021,11/10/2021,14155,2,3
2021,11/10/2021,14158,13,10.41
2021,11/10/2021,14157,5,22
2021,11/10/2021,14152,1,3.5
2021,11/10/2021,14151,2,38.5
2021,11/10/2021,14154,1,1
2021,11/10/2021,14153,17,50.5
2021,11/11/2021,14187,3,19.4
2021,11/11/2021,14188,4,6.2
2021,11/11/2021,14185,2,4.6
2021,11/11/2021,14186,2,3.5
2021,11/11/2021,14189,1,49
2021,11/11/2021,14192,3,47
2021,11/11/2021,14193,1,1
2021,11/11/2021,14190,4,10
2021,11/11/2021,14191,3,8
2021,11/11/2021,14178,1,10
2021,11/11/2021,14179,1,50
2021,11/11/2021,14176,1,6
2021,11/11/2021,14177,2,39
2021,11/11/2021,14180,1,5.5
2021,11/11/2021,14183,1,1.5
2021,11/11/2021,14184,3,7
2021,11/11/2021,14181,2,8
2021,11/11/2021,14182,1,8.5
2021,11/12/2021,14216,2,40
2021,11/12/2021,14215,4,96
2021,11/12/2021,14218,1,9
2021,11/12/2021,14217,2,31.5
2021,11/12/2021,14212,3,61
2021,11/12/2021,14211,8,28.7
2021,11/12/2021,14214,1,12.5
2021,11/12/2021,14213,26,59
2021,11/12/2021,14224,13,40
2021,11/12/2021,14223,11,45.8
2021,11/12/2021,14226,2,15.5
2021,11/12/2021,14225,3,2.1
2021,11/12/2021,14220,1,18
2021,11/12/2021,14219,12,26.5
2021,11/12/2021,14222,3,29
2021,11/12/2021,14221,3,30.5
2021,11/12/2021,14210,1,50
2021,11/12/2021,14199,2,14
2021,11/12/2021,14198,2,29
2021,11/12/2021,14201,1,50
2021,11/12/2021,14200,2,1.2
2021,11/12/2021,14195,3,6.7
2021,11/12/2021,14194,1,3.5
2021,11/12/2021,14197,1,2
2021,11/12/2021,14196,1,11
2021,11/12/2021,14207,1,1.5
2021,11/12/2021,14206,2,11
2021,11/12/2021,14209,1,3
2021,11/12/2021,14208,1,2.5
2021,11/12/2021,14203,1,9.5
2021,11/12/2021,14202,1,5
2021,11/12/2021,14205,3,16.5
2021,11/12/2021,14204,8,6.8
2021,11/13/2021,14252,2,19.5
2021,11/13/2021,14251,1,10
2021,11/13/2021,14254,8,48
2021,11/13/2021,14253,1,11
2021,11/13/2021,14250,1,10
2021,11/13/2021,14247,3,18
2021,11/13/2021,14246,1,10
2021,11/13/2021,14249,2,1
2021,11/13/2021,14248,1,3.5
2021,11/13/2021,14255,1,5.5
2021,11/13/2021,14262,1,3.5
2021,11/13/2021,14261,1,18
2021,11/13/2021,14264,40,10
2021,11/13/2021,14263,1,3
2021,11/13/2021,14260,1,24
2021,11/13/2021,14257,2,0.8
2021,11/13/2021,14256,1,28
2021,11/13/2021,14259,1,4
2021,11/13/2021,14258,2,10
2021,11/13/2021,14233,1,3.5
2021,11/13/2021,14232,18,11.5
2021,11/13/2021,14235,1,4
2021,11/13/2021,14234,2,44
2021,11/13/2021,14231,1,1
2021,11/13/2021,14228,1,1.7
2021,11/13/2021,14227,5,17.5
2021,11/13/2021,14230,1,16.5
2021,11/13/2021,14229,1,3.5
2021,11/13/2021,14236,3,31
2021,11/13/2021,14243,2,44
2021,11/13/2021,14242,2,11
2021,11/13/2021,14245,2,3
2021,11/13/2021,14244,3,6.7
2021,11/13/2021,14241,28,11.2
2021,11/13/2021,14238,2,11
2021,11/13/2021,14237,1,2
2021,11/13/2021,14240,2,21.2
2021,11/13/2021,14239,2,3
2021,11/14/2021,14276,1,4
2021,11/14/2021,14277,2,31
2021,11/14/2021,14274,23,98
2021,11/14/2021,14275,4,4
2021,11/14/2021,14280,13,9.9
2021,11/14/2021,14281,1,8.5
2021,11/14/2021,14278,3,9.5
2021,11/14/2021,14279,3,6.5
2021,11/14/2021,14273,4,14.2
2021,11/14/2021,14267,7,16
2021,11/14/2021,14268,3,37
2021,11/14/2021,14265,2,55
2021,11/14/2021,14266,5,26
2021,11/14/2021,14271,3,10.2
2021,11/14/2021,14272,11,4
2021,11/14/2021,14269,2,3.5
2021,11/14/2021,14270,3,23.1
2021,11/15/2021,14296,4,44.5
2021,11/15/2021,14297,13,71.5
2021,11/15/2021,14295,4,1.8
2021,11/15/2021,14293,1,8.5
2021,11/15/2021,14294,1,9
2021,11/15/2021,14301,1,12.5
2021,11/15/2021,14302,2,3.5
2021,11/15/2021,14300,1,3.5
2021,11/15/2021,14298,9,11.9
2021,11/15/2021,14299,1,11
2021,11/15/2021,14292,27,19.5
2021,11/15/2021,14285,2,62
2021,11/15/2021,14286,4,18
2021,11/15/2021,14284,2,22
2021,11/15/2021,14282,2,25
2021,11/15/2021,14283,4,15
2021,11/15/2021,14290,3,6.5
2021,11/15/2021,14291,1,3.5
2021,11/15/2021,14289,1,8.5
2021,11/15/2021,14287,1,4
2021,11/15/2021,14288,3,5.5
2021,11/16/2021,14317,2,13
2021,11/16/2021,14318,3,45.5
2021,11/16/2021,14316,4,29
2021,11/16/2021,14314,3,29
2021,11/16/2021,14315,2,3.4
2021,11/16/2021,14319,3,80.5
2021,11/16/2021,14323,1,7.5
2021,11/16/2021,14324,1,4
2021,11/16/2021,14322,2,4
2021,11/16/2021,14320,3,6
2021,11/16/2021,14321,10,42.5
2021,11/16/2021,14306,3,6.5
2021,11/16/2021,14307,1,4
2021,11/16/2021,14305,2,11
2021,11/16/2021,14303,21,37
2021,11/16/2021,14304,1,14.5
2021,11/16/2021,14308,2,12.5
2021,11/16/2021,14312,3,6
2021,11/16/2021,14313,1,20
2021,11/16/2021,14311,3,3
2021,11/16/2021,14309,3,4.2
2021,11/16/2021,14310,9,3
2021,11/17/2021,14339,1,1
2021,11/17/2021,14340,3,20.5
2021,11/17/2021,14338,9,45.3
2021,11/17/2021,14336,4,2.8
2021,11/17/2021,14337,6,5.2
2021,11/17/2021,14344,2,2
2021,11/17/2021,14345,1,3
2021,11/17/2021,14343,1,1.5
2021,11/17/2021,14341,4,77
2021,11/17/2021,14342,2,2
2021,11/17/2021,14335,2,51
2021,11/17/2021,14328,2,86
2021,11/17/2021,14329,23,40.5
2021,11/17/2021,14327,2,11.6
2021,11/17/2021,14325,5,23.5
2021,11/17/2021,14326,12,44
2021,11/17/2021,14333,5,49
2021,11/17/2021,14334,2,8
2021,11/17/2021,14332,5,37
2021,11/17/2021,14330,3,30
2021,11/17/2021,14331,1,2.5
2021,11/18/2021,14361,4,30
2021,11/18/2021,14362,13,129
2021,11/18/2021,14360,4,41
2021,11/18/2021,14358,9,23.3
2021,11/18/2021,14359,1,3.5
2021,11/18/2021,14363,1,9
2021,11/18/2021,14367,3,26.5
2021,11/18/2021,14368,2,7
2021,11/18/2021,14366,2,12
2021,11/18/2021,14364,5,11.5
2021,11/18/2021,14365,4,12
2021,11/18/2021,14357,1,1.5
2021,11/18/2021,14349,1,50
2021,11/18/2021,14350,2,4.2
2021,11/18/2021,14348,1,2
2021,11/18/2021,14346,2,12
2021,11/18/2021,14347,2,14
2021,11/18/2021,14351,2,19
2021,11/18/2021,14355,4,6
2021,11/18/2021,14356,3,30.5
2021,11/18/2021,14354,1,10
2021,11/18/2021,14352,1,3
2021,11/18/2021,14353,5,42
2021,11/19/2021,14383,3,39
2021,11/19/2021,14384,4,37.5
2021,11/19/2021,14382,3,12.5
2021,11/19/2021,14380,2,19.4
2021,11/19/2021,14381,11,78
2021,11/19/2021,14385,2,21.5
2021,11/19/2021,14389,2,23
2021,11/19/2021,14390,32,26
2021,11/19/2021,14388,1,7.5
2021,11/19/2021,14386,4,22
2021,11/19/2021,14387,2,7.5
2021,11/19/2021,14372,1,7
2021,11/19/2021,14373,2,9
2021,11/19/2021,14371,4,7.7
2021,11/19/2021,14369,5,93
2021,11/19/2021,14370,2,24.5
2021,11/19/2021,14374,10,5
2021,11/19/2021,14378,1,2
2021,11/19/2021,14379,4,13
2021,11/19/2021,14377,1,2.5
2021,11/19/2021,14375,1,18
2021,11/19/2021,14376,2,4
2021,11/20/2021,14403,5,63.5
2021,11/20/2021,14404,1,11
2021,11/20/2021,14401,4,60.5
2021,11/20/2021,14402,1,3
2021,11/20/2021,14405,5,79
2021,11/20/2021,14408,3,9.5
2021,11/20/2021,14409,2,2
2021,11/20/2021,14406,2,53
2021,11/20/2021,14407,3,10.5
2021,11/20/2021,14400,1,3
2021,11/20/2021,14393,1,36
2021,11/20/2021,14394,1,1.6
2021,11/20/2021,14391,1,6.5
2021,11/20/2021,14392,3,41.5
2021,11/20/2021,14395,2,20
2021,11/20/2021,14398,1,2
2021,11/20/2021,14399,2,1.2
2021,11/20/2021,14396,10,26
2021,11/20/2021,14397,1,31
2021,11/21/2021,14418,25,35
2021,11/21/2021,14417,16,37
2021,11/21/2021,14416,2,14
2021,11/21/2021,14421,1,9.5
2021,11/21/2021,14420,3,14.5
2021,11/21/2021,14419,3,11
2021,11/21/2021,14412,11,39
2021,11/21/2021,14411,3,57.5
2021,11/21/2021,14410,6,21
2021,11/21/2021,14415,4,38
2021,11/21/2021,14414,3,30
2021,11/21/2021,14413,2,34
2021,11/22/2021,14438,1,14.5
2021,11/22/2021,14439,35,61.1
2021,11/22/2021,14440,2,13.5
2021,11/22/2021,14435,2,25
2021,11/22/2021,14436,1,9
2021,11/22/2021,14437,1,5
2021,11/22/2021,14444,2,9
2021,11/22/2021,14445,1,17
2021,11/22/2021,14446,2,4
2021,11/22/2021,14441,1,26.33
2021,11/22/2021,14442,12,11
2021,11/22/2021,14443,20,100.2
2021,11/22/2021,14434,31,6.7
2021,11/22/2021,14425,2,32.5
2021,11/22/2021,14426,7,13.4
2021,11/22/2021,14427,1,25
2021,11/22/2021,14422,7,17.7
2021,11/22/2021,14423,8,26
2021,11/22/2021,14424,1,175
2021,11/22/2021,14431,1,1
2021,11/22/2021,14432,2,24.5
2021,11/22/2021,14433,1,11
2021,11/22/2021,14428,2,4
2021,11/22/2021,14429,3,20
2021,11/22/2021,14430,1,4
2021,11/23/2021,14461,21,11.4
2021,11/23/2021,14462,1,9
2021,11/23/2021,14460,2,29
2021,11/23/2021,14458,1,31
2021,11/23/2021,14459,23,35
2021,11/23/2021,14463,3,13.5
2021,11/23/2021,14467,7,82.5
2021,11/23/2021,14468,2,11
2021,11/23/2021,14466,5,29
2021,11/23/2021,14464,39,40.9
2021,11/23/2021,14465,1,10
2021,11/23/2021,14450,2,14
2021,11/23/2021,14451,2,13.5
2021,11/23/2021,14449,28,8.4
2021,11/23/2021,14447,1,10
2021,11/23/2021,14448,2,3
2021,11/23/2021,14452,2,3
2021,11/23/2021,14456,2,1.2
2021,11/23/2021,14457,2,20
2021,11/23/2021,14455,11,48
2021,11/23/2021,14453,13,87
2021,11/23/2021,14454,2,39.5
2021,11/24/2021,14485,4,33
2021,11/24/2021,14486,1,2.5
2021,11/24/2021,14487,4,70
2021,11/24/2021,14482,3,6
2021,11/24/2021,14483,1,2.5
2021,11/24/2021,14484,10,26
2021,11/24/2021,14491,1,16.5
2021,11/24/2021,14492,1,2.5
2021,11/24/2021,14493,5,28.5
2021,11/24/2021,14488,1,17
2021,11/24/2021,14489,1,2.5
2021,11/24/2021,14490,3,36
2021,11/24/2021,14481,5,29
2021,11/24/2021,14472,14,55.8
2021,11/24/2021,14473,2,14
2021,11/24/2021,14474,2,3.5
2021,11/24/2021,14469,3,20
2021,11/24/2021,14470,1,3
2021,11/24/2021,14471,1,28
2021,11/24/2021,14478,20,7
2021,11/24/2021,14479,2,2
2021,11/24/2021,14480,1,14.5
2021,11/24/2021,14475,1,3.5
2021,11/24/2021,14476,1,4
2021,11/24/2021,14477,3,8.7
2021,11/25/2021,14518,20,46
2021,11/25/2021,14517,1,11
2021,11/25/2021,14520,1,3.5
2021,11/25/2021,14519,1,11
2021,11/25/2021,14516,1,11
2021,11/25/2021,14513,1,1.5
2021,11/25/2021,14512,4,8.6
2021,11/25/2021,14515,1,5
2021,11/25/2021,14514,2,11
2021,11/25/2021,14527,1,3.5
2021,11/25/2021,14526,8,64
2021,11/25/2021,14529,1,10
2021,11/25/2021,14528,1,5
2021,11/25/2021,14525,1,7.5
2021,11/25/2021,14522,11,16.7
2021,11/25/2021,14521,1,14.5
2021,11/25/2021,14524,7,19.5
2021,11/25/2021,14523,6,178
2021,11/25/2021,14500,1,21
2021,11/25/2021,14499,1,3.5
2021,11/25/2021,14502,2,32
2021,11/25/2021,14501,1,10
2021,11/25/2021,14498,2,68
2021,11/25/2021,14495,1,37
2021,11/25/2021,14494,1,17
2021,11/25/2021,14497,3,38.7
2021,11/25/2021,14496,2,60
2021,11/25/2021,14509,1,1
2021,11/25/2021,14508,2,10
2021,11/25/2021,14511,1,30
2021,11/25/2021,14510,6,4.8
2021,11/25/2021,14507,16,59.8
2021,11/25/2021,14504,1,4
2021,11/25/2021,14503,1,1.5
2021,11/25/2021,14506,3,1.6
2021,11/25/2021,14505,2,49
2021,11/26/2021,14541,2,4
2021,11/26/2021,14542,4,11.5
2021,11/26/2021,14539,1,1.5
2021,11/26/2021,14540,1,3
2021,11/26/2021,14545,3,2.1
2021,11/26/2021,14546,2,36
2021,11/26/2021,14543,3,24.5
2021,11/26/2021,14544,7,4.9
2021,11/26/2021,14538,8,8
2021,11/26/2021,14532,1,10
2021,11/26/2021,14533,1,2.5
2021,11/26/2021,14530,1,4
2021,11/26/2021,14531,1,3.5
2021,11/26/2021,14536,10,3
2021,11/26/2021,14537,7,33
2021,11/26/2021,14534,1,22
2021,11/26/2021,14535,3,3
2021,11/27/2021,14561,2,12.5
2021,11/27/2021,14562,7,18.9
2021,11/27/2021,14560,10,26
2021,11/27/2021,14558,3,34.5
2021,11/27/2021,14559,3,48
2021,11/27/2021,14563,4,25.5
2021,11/27/2021,14567,3,6
2021,11/27/2021,14568,3,3
2021,11/27/2021,14566,3,47.5
2021,11/27/2021,14564,2,11
2021,11/27/2021,14565,3,23
2021,11/27/2021,14550,3,35.5
2021,11/27/2021,14551,1,2
2021,11/27/2021,14549,2,13.5
2021,11/27/2021,14547,15,4.5
2021,11/27/2021,14548,4,23.2
2021,11/27/2021,14552,3,1.8
2021,11/27/2021,14556,1,6.5
2021,11/27/2021,14557,1,44
2021,11/27/2021,14555,21,70
2021,11/27/2021,14553,1,17
2021,11/27/2021,14554,1,17
2021,11/28/2021,14580,3,3
2021,11/28/2021,14581,1,3.5
2021,11/28/2021,14578,12,20
2021,11/28/2021,14579,11,73.2
2021,11/28/2021,14584,6,15
2021,11/28/2021,14585,1,3.5
2021,11/28/2021,14582,3,7.5
2021,11/28/2021,14583,2,10
2021,11/28/2021,14577,2,3
2021,11/28/2021,14571,2,8.5
2021,11/28/2021,14572,2,21
2021,11/28/2021,14569,4,41.5
2021,11/28/2021,14570,1,4
2021,11/28/2021,14575,58,89.7
2021,11/28/2021,14576,4,10
2021,11/28/2021,14573,10,6
2021,11/28/2021,14574,4,13.2
2021,11/29/2021,14602,1,17.5
2021,11/29/2021,14603,1,12.5
2021,11/29/2021,14604,2,19.5
2021,11/29/2021,14599,1,5
